District,Pincode,Month,Avg_Min_Temp_C,Avg_Max_Temp_C,Avg_Rainfall_mm,Avg_Humidity_Percent,Avg_Sunlight_Hours,Year_Recorded
CHURU,331504,4,23.6,28.0,133.1,32.4,8.8,2024
CHURU,331504,5,15.6,36.3,85.2,73.3,8.4,2024
CHURU,331504,6,18.2,40.3,169.0,73.3,10.4,2024
CHURU,331504,7,10.8,40.2,142.7,89.7,9.9,2024
CHURU,331504,8,16.4,35.5,56.6,74.7,9.8,2024
CHURU,331504,9,22.5,37.5,119.9,30.2,11.4,2024
CHURU,331504,10,22.1,40.2,86.0,42.6,12.0,2024
CHURU,331504,11,13.4,41.8,1.3,51.6,9.4,2024
CHURU,331504,12,13.4,40.2,161.5,28.9,8.1,2024
CHURU,331518,1,22.3,32.1,24.6,75.2,10.7,2024
CHURU,331518,2,24.0,44.9,102.0,56.9,6.9,2024
CHURU,331518,3,11.4,33.7,67.2,86.1,9.1,2024
CHURU,331518,4,16.8,25.5,68.4,61.3,9.1,2024
CHURU,331518,5,15.1,32.3,95.5,56.6,11.9,2024
CHURU,331518,6,23.1,27.6,199.4,25.0,11.9,2024
CHURU,331518,7,11.3,27.4,81.7,30.5,10.8,2024
CHURU,331518,8,13.2,30.6,36.5,79.5,8.8,2024
CHURU,331518,9,21.3,26.1,122.7,89.3,9.3,2024
CHURU,331518,10,10.8,38.8,47.3,49.1,7.9,2024
CHURU,331518,11,17.4,26.5,21.1,76.7,11.0,2024
CHURU,331518,12,16.6,29.1,10.0,63.9,10.5,2024
CHURU,331505,1,15.0,26.9,4.6,87.1,10.6,2024
CHURU,331505,2,15.9,26.3,86.2,36.7,6.8,2024
CHURU,331505,3,17.9,30.4,85.3,58.1,8.4,2024
CHURU,331505,4,12.4,36.4,37.1,48.6,9.2,2024
CHURU,331505,5,18.6,44.3,156.8,57.9,6.7,2024
CHURU,331505,6,22.1,42.5,25.9,38.8,8.2,2024
CHURU,331505,7,21.4,42.5,183.1,54.8,6.5,2024
CHURU,331505,8,12.3,28.5,117.5,63.7,11.8,2024
CHURU,331505,9,12.2,30.3,5.5,25.7,10.5,2024
CHURU,331505,10,14.0,26.5,192.6,72.0,9.7,2024
CHURU,331505,11,15.4,40.6,61.6,69.5,7.2,2024
CHURU,331505,12,16.1,26.4,90.0,81.6,8.0,2024
CHURU,331802,1,20.2,36.1,56.9,49.8,6.9,2024
CHURU,331802,2,10.9,30.0,145.7,24.3,9.2,2024
CHURU,331802,3,10.5,29.9,97.1,52.3,10.9,2024
CHURU,331802,4,15.9,44.8,26.5,29.6,6.1,2024
CHURU,331802,5,20.5,40.1,20.8,65.3,6.6,2024
CHURU,331802,6,12.9,41.7,145.1,23.3,7.4,2024
CHURU,331802,7,19.6,36.4,47.4,46.2,10.3,2024
CHURU,331802,8,13.9,42.4,27.6,25.8,11.4,2024
CHURU,331802,9,23.3,37.9,99.9,20.2,10.5,2024
CHURU,331802,10,23.4,43.9,160.6,87.2,9.1,2024
CHURU,331802,11,14.5,30.6,55.8,89.7,6.6,2024
CHURU,331802,12,13.4,36.9,55.3,58.9,10.5,2024
CHURU,331517,1,16.2,38.8,166.8,36.7,6.6,2024
CHURU,331517,2,13.6,32.9,29.6,83.8,8.1,2024
CHURU,331517,3,20.1,42.6,123.3,84.6,7.8,2024
CHURU,331517,4,22.4,44.6,191.0,79.8,8.2,2024
CHURU,331517,5,20.1,34.9,168.3,58.1,8.0,2024
CHURU,331517,6,22.4,32.8,12.4,25.2,10.6,2024
CHURU,331517,7,16.0,34.4,64.0,26.2,7.0,2024
CHURU,331517,8,12.3,42.1,28.5,82.8,11.1,2024
CHURU,331517,9,21.1,37.9,189.8,81.3,11.1,2024
CHURU,331517,10,15.4,25.9,197.2,50.4,8.9,2024
CHURU,331517,11,20.1,35.8,47.0,43.0,6.6,2024
CHURU,331517,12,14.1,25.3,133.9,65.1,9.5,2024
CHURU,331507,1,11.2,40.6,168.3,76.5,10.9,2024
CHURU,331507,2,24.9,31.6,46.7,71.2,7.7,2024
CHURU,331507,3,12.3,34.4,37.5,63.1,11.0,2024
CHURU,331507,4,24.8,41.0,2.2,36.2,10.1,2024
CHURU,331507,5,24.7,25.9,82.4,38.4,11.9,2024
CHURU,331507,6,21.9,28.2,179.9,70.7,10.9,2024
CHURU,331507,7,19.9,33.0,180.6,76.2,7.2,2024
CHURU,331507,8,18.7,29.6,25.5,28.1,8.7,2024
CHURU,331507,9,23.0,31.8,40.9,33.1,6.6,2024
CHURU,331507,10,14.3,45.0,81.6,67.6,6.4,2024
CHURU,331507,11,17.0,41.5,156.1,47.2,10.2,2024
CHURU,331507,12,19.3,42.7,122.4,59.4,11.5,2024
CHURU,331503,1,16.2,43.7,102.8,63.0,11.8,2024
CHURU,331503,2,16.4,31.8,118.4,74.3,7.6,2024
CHURU,331503,3,15.0,30.9,19.2,76.4,7.2,2024
CHURU,331503,4,18.5,29.7,95.5,39.6,9.4,2024
CHURU,331503,5,22.8,41.6,198.4,57.9,7.2,2024
CHURU,331503,6,13.0,38.6,17.7,28.6,7.8,2024
CHURU,331503,7,24.0,29.7,103.8,78.9,11.0,2024
CHURU,331503,8,20.3,32.5,59.1,79.2,10.9,2024
CHURU,331503,9,22.3,35.1,108.0,41.0,11.4,2024
CHURU,331503,10,18.3,35.6,114.8,31.2,8.9,2024
CHURU,331503,11,21.7,42.8,115.5,24.9,9.4,2024
CHURU,331503,12,10.2,32.6,170.4,60.2,10.6,2024
CHURU,331506,1,22.3,43.2,77.9,26.4,7.4,2024
CHURU,331506,2,10.6,33.8,103.3,67.6,10.9,2024
CHURU,331506,3,23.3,39.9,2.2,67.5,6.1,2024
CHURU,331506,4,24.9,43.6,157.9,63.0,10.8,2024
CHURU,331506,5,14.4,43.2,51.9,81.4,10.7,2024
CHURU,331506,6,13.2,26.1,163.3,46.5,7.8,2024
CHURU,331506,7,21.5,29.1,53.1,83.2,10.4,2024
CHURU,331506,8,13.8,34.5,2.2,22.6,7.3,2024
CHURU,331506,9,23.0,33.6,31.0,27.9,9.5,2024
CHURU,331506,10,11.5,37.8,197.1,48.9,10.2,2024
CHURU,331506,11,11.9,43.9,64.0,61.6,10.3,2024
CHURU,331506,12,24.7,27.2,21.8,22.3,11.9,2024
DAUSA,303303,1,20.1,34.0,23.8,59.7,7.1,2024
DAUSA,303303,2,22.7,28.8,62.1,41.5,8.9,2024
DAUSA,303303,3,14.9,42.9,7.5,82.1,11.3,2024
DAUSA,303303,4,20.1,44.3,102.3,57.3,9.4,2024
DAUSA,303303,5,18.9,34.6,42.7,61.2,11.3,2024
DAUSA,303303,6,19.0,27.1,103.9,86.2,8.6,2024
DAUSA,303303,7,20.2,40.7,28.2,73.5,10.8,2024
DAUSA,303303,8,18.6,38.9,86.0,50.7,11.2,2024
DAUSA,303303,9,16.4,32.1,119.6,53.4,11.1,2024
DAUSA,303303,10,14.1,42.7,12.4,65.4,11.2,2024
DAUSA,303303,11,21.5,44.5,79.7,34.0,7.3,2024
DAUSA,303303,12,13.4,36.2,60.5,26.2,8.6,2024
DAUSA,303313,1,20.4,36.3,48.1,41.8,7.0,2024
DAUSA,303313,2,13.5,31.0,120.9,74.5,7.1,2024
DAUSA,303313,3,19.4,36.7,117.7,38.0,8.9,2024
DAUSA,303313,4,21.2,33.8,126.1,29.2,11.8,2024
DAUSA,303313,5,13.3,31.0,31.8,35.3,9.6,2024
DAUSA,303313,6,10.9,26.3,57.1,67.5,11.1,2024
DAUSA,303313,7,12.0,30.1,41.9,63.0,11.6,2024
DAUSA,303313,8,19.1,29.0,108.1,68.2,6.5,2024
DAUSA,303313,9,22.7,35.8,92.2,42.5,7.0,2024
DAUSA,303313,10,10.7,37.0,66.1,83.1,7.7,2024
DAUSA,303313,11,21.0,37.2,157.2,51.6,9.7,2024
DAUSA,303313,12,15.1,32.8,18.8,56.0,6.4,2024
DAUSA,303327,1,17.2,33.4,195.0,86.4,10.7,2024
DAUSA,303327,2,23.9,41.7,23.3,88.5,6.4,2024
DAUSA,303327,3,15.0,34.5,154.6,66.3,7.0,2024
DAUSA,303327,4,17.0,44.8,73.6,86.1,8.3,2024
DAUSA,303327,5,10.2,33.8,173.1,57.9,9.3,2024
DAUSA,303327,6,11.2,38.0,14.8,41.5,11.3,2024
DAUSA,303327,7,13.9,26.0,74.9,42.1,11.8,2024
DAUSA,303327,8,10.4,38.1,67.1,59.1,11.3,2024
DAUSA,303327,9,19.5,42.0,198.6,62.4,6.6,2024
DAUSA,303327,10,16.4,43.8,197.1,50.8,9.8,2024
DAUSA,303327,11,18.2,44.9,38.0,81.9,8.7,2024
DAUSA,303327,12,12.6,30.6,126.0,49.9,6.8,2024
DAUSA,303315,1,14.4,36.5,107.1,39.1,9.3,2024
DAUSA,303315,2,20.0,34.0,30.9,20.6,8.1,2024
DAUSA,303315,3,24.5,36.3,33.6,87.9,8.1,2024
DAUSA,303315,4,10.8,28.1,197.9,77.7,6.6,2024
DAUSA,303315,5,23.4,42.1,90.5,63.1,11.9,2024
DAUSA,303315,6,18.7,43.2,25.2,78.1,10.4,2024
DAUSA,303315,7,18.5,34.0,43.0,76.7,7.7,2024
DAUSA,303315,8,17.5,30.6,53.7,85.2,11.5,2024
DAUSA,303315,9,11.0,27.8,102.2,47.0,11.7,2024
DAUSA,303315,10,11.3,38.7,67.1,58.8,10.9,2024
DAUSA,303315,11,19.0,31.2,91.0,26.9,10.0,2024
DAUSA,303315,12,15.1,43.2,33.3,87.6,8.3,2024
DAUSA,303501,1,23.8,38.4,65.3,89.0,8.6,2024
DAUSA,303501,2,16.1,37.9,14.1,75.2,8.7,2024
DAUSA,303501,3,12.1,36.2,177.9,51.8,11.7,2024
DAUSA,303501,4,20.7,25.9,39.8,54.8,10.6,2024
DAUSA,303501,5,14.4,43.6,151.4,50.5,7.8,2024
DAUSA,303501,6,17.9,37.6,69.9,40.5,9.7,2024
DAUSA,303501,7,20.5,44.9,94.9,56.9,9.6,2024
DAUSA,303501,8,23.5,35.7,58.3,23.7,10.9,2024
DAUSA,303501,9,21.9,39.2,139.3,89.4,6.6,2024
DAUSA,303501,10,20.1,26.1,168.9,49.7,10.2,2024
DAUSA,303501,11,20.2,37.6,57.3,84.9,8.0,2024
DAUSA,303501,12,24.2,40.3,48.4,70.7,6.8,2024
DAUSA,303511,1,14.4,40.6,136.3,40.3,10.4,2024
DAUSA,303511,2,10.0,40.4,39.0,35.5,8.0,2024
DAUSA,303511,3,14.1,29.5,128.0,89.7,10.4,2024
DAUSA,303511,4,13.3,44.5,18.9,74.0,7.0,2024
DAUSA,303511,5,19.9,44.9,124.0,37.5,11.9,2024
DAUSA,303511,6,19.5,26.5,102.7,24.7,10.8,2024
DAUSA,303511,7,18.9,43.7,22.8,68.8,7.7,2024
DAUSA,303511,8,10.2,30.8,129.8,41.2,10.4,2024
DAUSA,303511,9,20.9,38.8,89.3,35.5,6.8,2024
DAUSA,303511,10,14.9,31.8,43.4,71.4,9.9,2024
DAUSA,303511,11,20.0,44.4,70.7,67.5,6.4,2024
DAUSA,303511,12,18.3,27.0,98.4,53.7,8.0,2024
DAUSA,303304,1,15.1,35.0,18.3,86.0,11.9,2024
DAUSA,303304,2,12.0,33.6,191.5,67.6,6.7,2024
DAUSA,303304,3,11.4,31.5,133.1,82.5,9.6,2024
DAUSA,303304,4,22.5,37.9,20.5,33.3,6.4,2024
DAUSA,303304,5,23.8,27.6,164.6,40.8,10.0,2024
DAUSA,303304,6,19.7,39.3,64.5,27.3,7.7,2024
DAUSA,303304,7,11.6,44.6,119.4,41.3,7.9,2024
DAUSA,303304,8,16.0,41.1,55.4,88.0,8.0,2024
DAUSA,303304,9,20.9,42.2,146.7,87.4,7.2,2024
DAUSA,303304,10,21.7,32.2,144.6,73.2,11.6,2024
DAUSA,303304,11,11.8,31.5,110.4,56.5,11.4,2024
DAUSA,303304,12,10.0,35.3,48.2,74.7,11.2,2024
DAUSA,303502,1,20.7,25.9,50.7,58.7,6.6,2024
DAUSA,303502,2,15.3,43.9,76.6,20.2,7.4,2024
DAUSA,303502,3,13.8,27.9,29.0,55.1,9.7,2024
DAUSA,303502,4,10.2,43.1,67.5,61.9,11.8,2024
DAUSA,303502,5,18.1,26.7,136.9,38.6,9.6,2024
DAUSA,303502,6,22.8,41.5,166.2,34.2,8.0,2024
DAUSA,303502,7,24.4,28.0,66.5,39.2,10.9,2024
DAUSA,303502,8,18.5,25.8,46.7,63.7,6.8,2024
DAUSA,303502,9,17.7,39.4,166.5,30.2,11.3,2024
DAUSA,303502,10,11.3,30.6,178.1,70.4,11.8,2024
DAUSA,303502,11,18.2,39.3,82.0,49.6,11.8,2024
DAUSA,303502,12,15.7,36.1,5.4,44.7,6.9,2024
DAUSA,303323,1,19.1,27.2,139.0,76.5,9.3,2024
DAUSA,303323,2,15.8,43.6,156.8,55.4,9.5,2024
DAUSA,303323,3,13.6,34.0,3.6,46.5,7.2,2024
DAUSA,303323,4,11.4,39.7,119.0,81.5,9.3,2024
DAUSA,303323,5,14.7,35.0,117.7,45.8,9.9,2024
DAUSA,303323,6,11.4,37.1,75.7,80.1,8.0,2024
DAUSA,303323,7,12.7,31.1,150.0,55.3,7.9,2024
DAUSA,303323,8,24.8,29.0,85.6,34.6,6.4,2024
DAUSA,303323,9,16.7,35.9,135.4,62.9,11.7,2024
DAUSA,303323,10,18.0,33.8,103.4,40.0,10.8,2024
DAUSA,303323,11,23.1,32.8,49.7,30.3,10.6,2024
DAUSA,303323,12,24.9,38.5,121.3,26.1,6.1,2024
DAUSA,322240,1,18.7,38.8,147.4,36.9,9.7,2024
DAUSA,322240,2,22.2,25.9,194.8,71.6,7.1,2024
DAUSA,322240,3,14.9,31.8,76.0,78.7,10.0,2024
DAUSA,322240,4,14.6,33.2,12.9,80.3,9.7,2024
DAUSA,322240,5,16.0,26.9,197.6,38.9,11.1,2024
DAUSA,322240,6,20.1,29.7,124.8,66.3,7.5,2024
DAUSA,322240,7,20.2,26.0,189.3,36.1,6.2,2024
DAUSA,322240,8,14.7,44.9,20.8,63.6,11.5,2024
DAUSA,322240,9,12.0,39.7,68.4,82.1,11.5,2024
DAUSA,322240,10,19.5,26.7,26.8,22.9,8.7,2024
DAUSA,322240,11,11.9,25.4,167.1,89.0,6.5,2024
DAUSA,322240,12,18.7,39.4,176.1,77.9,9.0,2024
DAUSA,303325,1,20.4,33.8,100.3,73.3,9.1,2024
DAUSA,303325,2,20.5,40.7,37.3,68.4,10.9,2024
DAUSA,303325,3,21.3,43.5,25.4,73.9,10.3,2024
DAUSA,303325,4,23.1,37.0,117.6,89.6,6.4,2024
DAUSA,303325,5,17.5,28.7,101.3,73.9,10.2,2024
DAUSA,303325,6,21.0,40.6,139.0,44.6,6.8,2024
DAUSA,303325,7,19.3,44.1,61.0,63.0,6.5,2024
DAUSA,303325,8,12.8,36.6,80.5,43.6,8.4,2024
DAUSA,303325,9,10.4,38.6,4.3,87.9,6.5,2024
DAUSA,303325,10,14.3,31.7,122.0,83.0,11.0,2024
DAUSA,303325,11,16.6,32.6,84.6,59.7,8.8,2024
DAUSA,303325,12,19.3,39.7,184.0,74.7,9.5,2024
DAUSA,303503,1,22.7,43.6,128.4,83.7,9.5,2024
DAUSA,303503,2,12.9,37.6,79.7,37.1,11.9,2024
DAUSA,303503,3,11.9,40.8,52.7,60.6,11.5,2024
DAUSA,303503,4,24.5,28.4,181.1,53.7,11.1,2024
DAUSA,303503,5,11.6,29.2,3.3,74.0,8.3,2024
DAUSA,303503,6,17.2,35.6,65.4,46.5,6.9,2024
DAUSA,303503,7,18.8,28.5,188.7,69.6,9.6,2024
DAUSA,303503,8,18.1,37.7,130.8,48.2,8.6,2024
DAUSA,303503,9,11.3,30.8,106.5,27.8,7.4,2024
DAUSA,303503,10,10.9,40.8,40.7,27.5,6.6,2024
DAUSA,303503,11,11.6,41.2,166.7,28.3,8.6,2024
DAUSA,303503,12,18.8,34.3,40.8,22.3,9.9,2024
DAUSA,303004,1,18.2,28.6,49.7,57.3,9.8,2024
DAUSA,303004,2,13.5,37.9,38.4,67.0,10.6,2024
DAUSA,303004,3,19.6,44.9,31.6,28.9,8.8,2024
DAUSA,303004,4,22.3,37.5,190.7,62.8,7.9,2024
DAUSA,303004,5,10.6,25.7,120.4,61.8,9.2,2024
DAUSA,303004,6,17.5,25.3,127.6,30.3,11.9,2024
DAUSA,303004,7,20.3,31.4,190.9,48.3,6.3,2024
DAUSA,303004,8,13.8,28.9,46.1,72.9,9.2,2024
DAUSA,303004,9,14.6,41.3,1.2,21.2,8.0,2024
DAUSA,303004,10,19.2,41.9,119.8,30.3,6.6,2024
DAUSA,303004,11,23.5,30.2,101.6,89.7,8.6,2024
DAUSA,303004,12,22.1,31.5,95.5,71.3,9.8,2024
DAUSA,321609,1,18.7,29.7,12.4,52.5,9.2,2024
DAUSA,321609,2,21.0,43.2,90.9,64.1,6.2,2024
DAUSA,321609,3,15.5,35.1,57.5,79.2,9.5,2024
DAUSA,321609,4,19.6,38.1,54.9,79.0,7.4,2024
DAUSA,321609,5,17.0,33.3,44.5,42.7,8.0,2024
DAUSA,321609,6,12.8,37.6,66.5,54.4,7.9,2024
DAUSA,321609,7,20.5,32.7,70.6,64.7,11.2,2024
DAUSA,321609,8,18.3,31.8,61.8,25.0,6.3,2024
DAUSA,321609,9,15.4,37.7,195.8,86.2,8.1,2024
DAUSA,321609,10,23.7,36.8,186.5,50.3,8.4,2024
DAUSA,321609,11,10.3,30.9,114.9,46.0,9.7,2024
DAUSA,321609,12,14.7,28.0,196.2,83.5,10.7,2024
DAUSA,321608,1,10.9,32.4,198.2,28.3,10.4,2024
DAUSA,321608,2,21.5,33.3,71.2,22.7,10.5,2024
DAUSA,321608,3,20.5,37.6,89.0,68.0,7.2,2024
DAUSA,321608,4,15.0,43.3,191.8,47.0,11.5,2024
DAUSA,321608,5,20.1,25.7,121.7,73.5,8.5,2024
DAUSA,321608,6,15.9,29.9,42.6,24.8,6.1,2024
DAUSA,321608,7,21.3,28.9,137.9,46.9,10.0,2024
DAUSA,321608,8,16.8,35.0,41.1,36.5,9.6,2024
DAUSA,321608,9,16.2,33.6,67.9,71.8,6.8,2024
DAUSA,321608,10,24.0,39.6,45.5,35.9,11.8,2024
DAUSA,321608,11,13.8,29.8,49.0,52.1,9.4,2024
DAUSA,321608,12,11.8,36.9,0.9,77.3,8.8,2024
DAUSA,303504,1,18.8,42.7,176.1,84.1,8.4,2024
DAUSA,303504,2,24.5,43.2,59.2,70.6,7.3,2024
DAUSA,303504,3,15.7,44.2,17.3,50.0,11.7,2024
DAUSA,303504,4,10.9,40.5,17.4,60.0,10.2,2024
DAUSA,303504,5,15.1,43.1,111.2,68.3,9.4,2024
DAUSA,303504,6,17.6,29.7,198.6,81.2,9.8,2024
DAUSA,303504,7,12.4,29.0,29.0,82.2,11.0,2024
DAUSA,303504,8,19.9,25.1,19.9,85.2,9.8,2024
DAUSA,303504,9,25.0,39.1,87.7,76.7,6.7,2024
DAUSA,303504,10,16.8,43.7,112.7,30.3,10.2,2024
DAUSA,303504,11,15.3,28.7,58.9,72.3,9.4,2024
DAUSA,303504,12,16.0,37.7,60.5,77.0,11.8,2024
DAUSA,303509,1,11.7,39.9,84.9,81.5,10.4,2024
DAUSA,303509,2,23.2,43.6,62.8,84.7,8.1,2024
DAUSA,303509,3,16.2,37.9,183.1,55.6,6.8,2024
DAUSA,303509,4,15.8,44.4,8.4,65.9,8.9,2024
DAUSA,303509,5,19.9,31.9,46.9,20.7,10.1,2024
DAUSA,303509,6,16.6,32.0,161.7,60.1,7.1,2024
DAUSA,303509,7,19.7,35.9,166.8,53.1,9.9,2024
DAUSA,303509,8,10.9,32.7,22.3,87.4,11.0,2024
DAUSA,303509,9,22.2,25.0,194.8,83.1,6.9,2024
DAUSA,303509,10,24.1,39.6,138.7,75.8,10.2,2024
DAUSA,303509,11,19.7,40.0,54.5,24.0,6.4,2024
DAUSA,303509,12,24.3,39.9,91.2,48.1,6.0,2024
DAUSA,303505,1,12.3,31.9,59.4,68.7,6.2,2024
DAUSA,303505,2,17.2,35.4,30.0,22.1,9.8,2024
DAUSA,303505,3,19.0,32.2,58.2,36.5,11.8,2024
DAUSA,303505,4,18.7,25.3,116.0,82.1,10.6,2024
DAUSA,303505,5,16.0,36.2,165.2,29.1,7.5,2024
DAUSA,303505,6,15.1,27.5,72.7,23.6,6.4,2024
DAUSA,303505,7,11.9,26.6,69.6,60.6,9.7,2024
DAUSA,303505,8,15.9,40.1,93.6,86.3,6.0,2024
DAUSA,303505,9,12.4,25.2,128.9,78.4,10.8,2024
DAUSA,303505,10,21.0,44.2,150.3,88.2,7.5,2024
DAUSA,303505,11,13.1,35.3,65.4,72.7,7.8,2024
DAUSA,303505,12,10.9,44.7,117.3,50.6,8.1,2024
DAUSA,321612,1,18.3,26.2,77.9,86.3,10.6,2024
DAUSA,321612,2,18.9,36.7,143.3,49.9,7.6,2024
DAUSA,321612,3,23.1,32.0,32.9,44.5,7.7,2024
DAUSA,321612,4,18.7,41.9,51.4,51.4,9.2,2024
DAUSA,321612,5,15.2,32.2,85.2,77.0,8.8,2024
DAUSA,321612,6,22.0,30.2,177.9,84.2,11.7,2024
DAUSA,321612,7,18.1,42.2,114.7,45.0,7.6,2024
DAUSA,321612,8,11.2,32.5,193.1,52.4,6.6,2024
DAUSA,321612,9,18.5,25.3,20.7,82.9,9.2,2024
DAUSA,321612,10,23.6,32.8,92.0,23.3,7.1,2024
DAUSA,321612,11,15.9,38.1,83.8,74.9,8.5,2024
DAUSA,321612,12,14.4,30.1,120.0,51.8,7.1,2024
DAUSA,303510,1,12.2,33.6,162.4,46.4,11.3,2024
DAUSA,303510,2,12.3,26.1,168.3,51.3,8.0,2024
DAUSA,303510,3,16.5,36.8,134.0,49.3,10.6,2024
DAUSA,303510,4,18.9,40.1,128.3,73.0,11.7,2024
DAUSA,303510,5,11.2,33.3,189.8,85.0,11.6,2024
DAUSA,303510,6,24.1,33.4,76.7,54.4,9.1,2024
DAUSA,303510,7,21.3,26.8,166.6,78.3,11.9,2024
DAUSA,303510,8,18.8,29.0,184.3,71.2,9.9,2024
DAUSA,303510,9,22.4,28.1,98.3,43.1,6.8,2024
DAUSA,303510,10,11.2,34.6,145.8,61.1,11.3,2024
DAUSA,303510,11,17.2,35.6,75.4,66.7,8.8,2024
DAUSA,303510,12,19.5,44.0,31.8,21.6,6.9,2024
DAUSA,303326,1,22.4,26.5,117.3,47.7,10.7,2024
DAUSA,303326,2,21.8,37.0,39.3,89.5,9.7,2024
DAUSA,303326,3,14.2,35.5,91.5,64.6,11.3,2024
DAUSA,303326,4,24.1,35.3,174.6,43.4,11.0,2024
DAUSA,303326,5,11.9,42.5,17.2,37.5,7.9,2024
DAUSA,303326,6,23.1,29.1,6.1,34.7,7.5,2024
DAUSA,303326,7,24.6,25.8,121.3,48.1,10.4,2024
DAUSA,303326,8,12.7,38.4,66.2,33.5,9.4,2024
DAUSA,303326,9,20.8,31.9,83.6,29.5,6.4,2024
DAUSA,303326,10,10.6,25.4,81.1,45.5,7.1,2024
DAUSA,303326,11,16.1,30.0,17.3,62.5,6.9,2024
DAUSA,303326,12,17.7,31.2,0.7,30.2,9.5,2024
DAUSA,303302,1,18.7,37.3,179.7,23.1,6.5,2024
DAUSA,303302,2,24.0,28.5,43.6,22.4,7.2,2024
DAUSA,303302,3,20.1,33.3,85.2,38.7,9.3,2024
DAUSA,303302,4,17.2,34.6,194.4,33.3,6.8,2024
DAUSA,303302,5,22.1,34.2,165.4,57.7,7.5,2024
DAUSA,303302,6,24.3,44.5,21.6,51.9,11.4,2024
DAUSA,303302,7,10.3,25.9,101.7,42.7,10.2,2024
DAUSA,303302,8,24.7,44.0,146.0,78.3,7.8,2024
DAUSA,303302,9,11.3,36.6,139.7,55.3,11.3,2024
DAUSA,303302,10,22.2,40.9,152.2,26.4,7.5,2024
DAUSA,303302,11,14.2,33.6,91.5,40.7,9.5,2024
DAUSA,303302,12,12.0,34.1,35.2,88.1,8.2,2024
DAUSA,321610,1,16.6,42.6,93.0,88.4,10.5,2024
DAUSA,321610,2,19.7,42.9,129.6,37.8,8.2,2024
DAUSA,321610,3,15.7,29.8,121.7,31.7,7.5,2024
DAUSA,321610,4,10.8,29.0,14.1,54.7,9.6,2024
DAUSA,321610,5,19.0,34.9,13.0,53.7,10.5,2024
DAUSA,321610,6,23.5,43.0,193.1,48.7,9.2,2024
DAUSA,321610,7,15.7,31.4,30.4,57.1,10.3,2024
DAUSA,321610,8,13.2,38.0,58.9,36.3,8.5,2024
DAUSA,321610,9,16.6,39.2,153.5,28.0,10.8,2024
DAUSA,321610,10,10.7,40.6,81.9,59.9,9.5,2024
DAUSA,321610,11,22.3,36.3,36.3,85.3,7.2,2024
DAUSA,321610,12,22.4,33.0,93.4,29.6,11.3,2024
DAUSA,321613,1,18.8,44.3,113.8,69.3,11.0,2024
DAUSA,321613,2,15.3,37.2,90.6,50.7,11.8,2024
DAUSA,321613,3,22.0,39.6,183.8,40.6,9.4,2024
DAUSA,321613,4,18.3,31.9,56.9,79.7,10.1,2024
DAUSA,321613,5,22.4,38.4,132.3,52.0,11.2,2024
DAUSA,321613,6,19.5,30.2,22.5,60.8,6.3,2024
DAUSA,321613,7,21.8,29.9,78.5,51.0,11.5,2024
DAUSA,321613,8,19.0,39.3,148.2,25.7,7.6,2024
DAUSA,321613,9,16.2,35.4,45.0,61.6,6.3,2024
DAUSA,321613,10,24.4,38.7,118.0,49.3,7.4,2024
DAUSA,321613,11,18.1,30.4,30.7,26.1,9.5,2024
DAUSA,321613,12,19.1,37.0,20.5,61.7,6.3,2024
DAUSA,303507,1,13.3,33.9,104.6,20.7,6.0,2024
DAUSA,303507,2,19.4,36.9,135.0,34.6,9.8,2024
DAUSA,303507,3,18.6,30.8,22.7,74.7,8.7,2024
DAUSA,303507,4,12.8,39.3,183.6,22.7,11.1,2024
DAUSA,303507,5,10.9,41.1,45.2,65.3,7.5,2024
DAUSA,303507,6,19.1,30.2,24.0,86.5,7.7,2024
DAUSA,303507,7,21.5,31.0,40.5,32.0,6.5,2024
DAUSA,303507,8,17.9,38.2,33.9,49.2,9.2,2024
DAUSA,303507,9,13.4,38.9,18.1,60.3,8.2,2024
DAUSA,303507,10,20.0,39.1,159.6,51.5,8.0,2024
DAUSA,303507,11,11.2,38.7,99.1,63.4,8.7,2024
DAUSA,303507,12,16.6,32.9,77.7,48.3,11.1,2024
DAUSA,303508,1,12.5,32.9,190.1,30.4,6.6,2024
DAUSA,303508,2,12.8,30.1,74.2,26.2,9.1,2024
DAUSA,303508,3,13.0,28.1,33.4,72.1,7.2,2024
DAUSA,303508,4,15.8,38.9,54.8,36.7,7.3,2024
DAUSA,303508,5,10.8,26.9,47.8,79.3,7.5,2024
DAUSA,303508,6,16.0,43.8,99.7,72.0,8.8,2024
DAUSA,303508,7,17.7,41.5,58.3,23.5,9.0,2024
DAUSA,303508,8,17.2,42.2,103.2,34.1,11.2,2024
DAUSA,303508,9,15.7,43.1,133.9,40.4,11.4,2024
DAUSA,303508,10,22.6,33.2,155.5,61.6,9.5,2024
DAUSA,303508,11,12.2,41.9,142.0,76.7,7.7,2024
DAUSA,303508,12,17.6,28.2,41.1,24.2,10.9,2024
DAUSA,303506,1,10.9,25.4,23.2,37.5,10.8,2024
DAUSA,303506,2,11.1,40.7,108.5,46.3,10.8,2024
DAUSA,303506,3,18.6,26.5,39.8,32.8,6.1,2024
DAUSA,303506,4,18.5,44.8,17.0,58.2,10.5,2024
DAUSA,303506,5,23.2,38.5,105.4,53.5,11.1,2024
DAUSA,303506,6,18.4,40.1,65.4,42.2,9.6,2024
DAUSA,303506,7,24.4,29.9,151.2,56.2,10.5,2024
